,gitOutlet_ID,volume_mean,volume_max,volume_sum,transactions
436,OUT_00437,14.821048753758621,71.45662088,429.810413859,29
437,OUT_00438,24.424866655565214,193.136523,1123.543866156,46
438,OUT_00439,22.66764466110448,131.4118005,1518.732192294,67
439,OUT_00440,12.006808664411764,59.88406745,204.115747295,17
440,OUT_00441,14.445934303428572,92.14141613,404.486160496,28
441,OUT_00442,16.320240847275862,88.98086382,473.286984571,29
442,OUT_00443,28.933724358930235,196.3900056,1244.150147434,43
443,OUT_00444,30.792052728746032,178.98906,1939.899321911,63
444,OUT_00445,66.96787966475472,480.0210682,7098.595244464,106
445,OUT_00446,16.294420395233335,88.54004227,488.832611857,30
446,OUT_00447,11.428660763391305,58.57955755,262.859197558,23
447,OUT_00448,12.690374414954546,57.22887659,279.188237129,22
448,OUT_00449,131.79058550431506,980.2989648,19241.42548363,146
449,OUT_00450,77.24317932973214,517.9697677,8651.23608493,112
450,OUT_00451,10.685703612100001,38.17973057,213.71407224200001,20
451,OUT_00452,12.890841785541667,74.49834892,309.380202853,24
452,OUT_00453,23.486208642455882,179.9483736,1597.062187687,68
453,OUT_00454,34.12272081024,199.7944529,1706.136040512,50
454,OUT_00455,156.3790122562,789.6472533,23456.85183843,150
455,OUT_00456,24.256730127056603,128.476569,1285.606696734,53
456,OUT_00457,52.53582280545,452.7306354,6304.298736654,120
457,OUT_00458,13.968355326863637,89.17487564,307.303817191,22
458,OUT_00459,21.281627287592592,147.9996885,1149.20787353,54
459,OUT_00460,21.35428268337778,115.8084544,960.942720752,45
460,OUT_00461,13.932484483117648,65.54567399,236.852236213,17
461,OUT_00462,9.32851750295238,54.87307129,195.898867562,21
462,OUT_00463,59.619636155047054,547.8023891,5067.6690731789995,85
463,OUT_00464,19.742278951578946,72.51890134,375.10330008,19
464,OUT_00465,39.73888634024528,196.1886218,2106.1609760329998,53
465,OUT_00466,81.82860450058824,403.01333,6955.43138255,85
466,OUT_00467,8.031061263806452,19.81824236,248.962899178,31
467,OUT_00468,64.66705246018518,481.3868073,6984.0416657,108
468,OUT_00469,13.978297121076924,95.159536,363.435725148,26
469,OUT_00470,8.864989112464285,42.96719291,248.219695149,28
470,OUT_00471,22.959920526241937,122.4067037,1423.515072627,62
471,OUT_00472,27.62682110274074,178.3200933,1491.848339548,54
472,OUT_00473,9.590781402666668,64.65821645,201.406409456,21
473,OUT_00474,12.329415017933334,60.7831116,184.941225269,15
474,OUT_00475,5.9423832615625,18.24799798,95.078132185,16
475,OUT_00476,25.64048439523077,190.2804987,1666.63148569,65
476,OUT_00477,18.093336955,93.17842497,578.98678256,32
477,OUT_00478,26.30563796221739,129.0863164,1210.059346262,46
478,OUT_00479,14.29246223451515,85.6242477,471.65125373899997,33
479,OUT_00480,17.755522631458334,96.94421478,426.132543155,24
480,OUT_00481,16.611377503333333,71.93109969,398.67306007999997,24
481,OUT_00482,30.22663028025,178.9255656,1934.504337936,64
482,OUT_00483,25.35100343315,70.60199878,507.020068663,20
483,OUT_00484,9.876470208099999,19.65768157,98.764702081,10
484,OUT_00485,25.773418932534483,190.0839591,1494.858298087,58
485,OUT_00486,30.95124232902222,171.9729017,1392.805904806,45
486,OUT_00487,10.835148450499998,61.08261149,281.713859713,26
487,OUT_00488,16.76424983744,88.73824823,419.106245936,25
488,OUT_00489,27.528055277385967,151.8603861,1569.099150811,57
489,OUT_00490,12.148938655055556,35.41351296,218.680895791,18
490,OUT_00491,13.86253951375,83.07006705,443.60126444,32
491,OUT_00492,68.21201292675,466.3371978,6548.353240968,96
492,OUT_00493,27.87524550954902,185.4698749,1421.637520987,51
493,OUT_00494,17.790508283222223,83.21072265,320.229149098,18
494,OUT_00495,12.048193480421054,58.34163673,228.915676128,19
495,OUT_00496,19.051325418206897,98.38311427,552.488437128,29
496,OUT_00497,31.14722319789655,165.5740442,1806.538945478,58
497,OUT_00498,34.87802215819608,216.4275812,1778.779130068,51
498,OUT_00499,28.049383844836065,185.3391241,1711.012414535,61
499,OUT_00500,12.500592462281249,57.3868436,400.01895879299997,32
500,OUT_00501,28.051073640277778,172.9544694,2019.6773021000001,72
501,OUT_00502,23.679704808173078,150.4255938,1231.344650025,52
502,OUT_00503,72.09205848323809,489.9456456,7569.66614074,105
503,OUT_00504,28.51644922722,135.4150886,1425.822461361,50
504,OUT_00505,13.133067305076924,68.293786,512.189624898,39
505,OUT_00506,137.91509523541401,881.3479899,21652.66995196,157
506,OUT_00507,133.59613966674243,817.4249293,17634.69043601,132
507,OUT_00508,28.16840363415873,180.5938178,1774.609428952,63
508,OUT_00509,31.33940561344444,177.7664766,1974.382553647,63
509,OUT_00510,32.17876884062264,170.5008185,1705.474748553,53
510,OUT_00511,27.89514165728169,183.5545278,1980.555057667,71
511,OUT_00512,7.4431737218125,18.12123041,119.090779549,16
512,OUT_00513,21.09238471793333,64.5999424,316.385770769,15
513,OUT_00514,16.648383869814815,67.35876096,449.506364485,27
514,OUT_00515,71.16317781275,446.3217069,8539.58133753,120
515,OUT_00516,11.415348263965518,49.40843346,331.045099655,29
516,OUT_00517,25.61417283440678,178.1291216,1511.23619723,59
517,OUT_00518,26.64214533301818,176.9435811,1465.317993316,55
518,OUT_00519,16.271644522833334,86.79783118,585.779202822,36
519,OUT_00520,7.428068450416667,16.36294371,89.136821405,12
520,OUT_00521,15.083394257590909,96.22979033,331.834673667,22
521,OUT_00522,14.288322887947368,84.15698343,271.478134871,19
522,OUT_00523,10.288087181807693,59.3345591,267.490266727,26
523,OUT_00524,15.3789706463125,62.70385677,492.127060682,32
524,OUT_00525,56.23644426973267,466.2224007,5679.880871243,101
525,OUT_00526,32.83361021970371,195.4479806,1773.014951864,54
526,OUT_00527,27.821533982237288,144.8524493,1641.470504952,59
527,OUT_00528,25.68582582697872,142.6174297,1207.233813868,47
528,OUT_00529,23.997312828207548,178.287188,1271.857579895,53
529,OUT_00530,62.017769172734376,452.302447,7938.27445411,128
530,OUT_00531,14.976207467666667,70.8965491,179.714489612,12
531,OUT_00532,13.485729655761904,65.53114896,283.200322771,21
532,OUT_00533,15.540966096875001,63.39122874,372.983186325,24
533,OUT_00534,55.257462339563105,504.6337012,5691.518620975,103
534,OUT_00535,13.67496793295,43.12769632,273.499358659,20
535,OUT_00536,13.037326245916667,60.64886251,312.895829902,24
536,OUT_00537,11.182038902647058,56.17052517,190.094661345,17
537,OUT_00538,9.595190661486487,40.2285381,355.022054475,37
538,OUT_00539,65.10882340201802,444.8489323,7227.079397624,111
539,OUT_00540,13.9869495106875,63.71301838,447.582384342,32
540,OUT_00541,28.446062134690912,185.5752509,1564.533417408,55
541,OUT_00542,17.673564244999998,61.97779423,300.450592165,17
542,OUT_00543,14.90656110488,64.93716601,372.664027622,25
543,OUT_00544,7.558963457588235,20.4281489,128.502378779,17
544,OUT_00545,22.926933780044443,185.8427889,1031.712020102,45
545,OUT_00546,30.813276994809524,191.6935419,1294.157633782,42
546,OUT_00547,20.576510394166668,77.54902674,493.83624946000003,24
547,OUT_00548,9.963470541904762,65.10437516,209.23288138,21
548,OUT_00549,15.79773248365,64.15452973,315.954649673,20
549,OUT_00550,31.93727098317742,172.0374614,1980.110800957,62
550,OUT_00551,73.57282391477084,492.2409384,7062.991095818,96
551,OUT_00552,14.202364011086956,64.20532148,326.654372255,23
552,OUT_00553,23.54165496232,132.101346,1177.082748116,50
553,OUT_00554,13.355827561216216,69.67889703,494.165619765,37
554,OUT_00555,24.363160052647057,93.53608309,414.173720895,17
555,OUT_00556,28.741815026857143,175.7779818,1207.156231128,42
556,OUT_00557,12.9700171038125,63.28880272,207.520273661,16
557,OUT_00558,13.253054681904763,59.58760403,278.31414832,21
558,OUT_00559,15.672615822666666,78.14416555,188.071389872,12
559,OUT_00560,22.018142778650795,128.0918315,1387.142995055,63
560,OUT_00561,16.11727673492857,94.09045234,451.283748578,28
561,OUT_00562,14.54455850448387,80.21407757,450.881313639,31
562,OUT_00563,16.999997805464286,83.8217539,475.999938553,28
563,OUT_00564,17.3791915838,93.84666248,347.58383167600005,20
564,OUT_00565,26.27961475994,198.0744093,1313.980737997,50
565,OUT_00566,11.883942069833331,58.24572952,427.82191451399996,36
566,OUT_00567,62.65511354208738,436.6379581,6453.476694835,103
567,OUT_00568,134.19817648832299,964.2754156,21605.90641462,161
568,OUT_00569,12.363237159266667,48.4948601,185.448557389,15
569,OUT_00570,66.08126986435484,498.1237229,8194.07746318,124
570,OUT_00571,13.062228825666667,83.06507459,352.680178293,27
571,OUT_00572,11.37196592068,103.9091097,284.299148017,25
572,OUT_00573,58.06704561929167,371.2188938,5574.436379452,96
573,OUT_00574,25.721221504342857,166.0097577,1800.485505304,70
574,OUT_00575,8.7592669124375,19.59645027,140.148270599,16
575,OUT_00576,36.038119270265305,193.3368392,1765.867844243,49
576,OUT_00577,53.572513680097344,458.9342737,6053.694045851,113
577,OUT_00578,9.638525115281249,55.39740232,308.43280368899997,32
578,OUT_00579,147.17295073118518,1042.396625,19868.34834871,135
579,OUT_00580,73.06412961228071,393.1085579,8329.3107758,114
580,OUT_00581,67.04643928055769,477.5767781,6972.829685178001,104
581,OUT_00582,27.515128720857142,173.2628307,1348.241307322,49
582,OUT_00583,13.229221024655171,63.48637131,383.647409715,29
583,OUT_00584,9.279244591833333,22.45289675,111.350935102,12
584,OUT_00585,34.67872726266102,170.1031682,2046.044908497,59
585,OUT_00586,24.95684534388235,141.8922806,1272.799112538,51
586,OUT_00587,20.544708486169814,127.4413523,1088.869549767,53
587,OUT_00588,7.275057232666666,29.63666749,87.300686792,12
588,OUT_00589,66.13865361819298,440.8810857,7539.806512474,114
589,OUT_00590,19.62346396115686,135.9270821,1000.796662019,51
590,OUT_00591,68.82741484119659,427.4805842,8052.80753642,117
591,OUT_00592,14.291359728357142,81.9825327,400.158072394,28
592,OUT_00593,11.0082716144,67.48552421,220.165432288,20
593,OUT_00594,22.182867345054547,123.2692823,1220.057703978,55
594,OUT_00595,34.297608443347826,150.0192912,1577.689988394,46
595,OUT_00596,10.743632609,58.53451797,204.12901957100001,19
596,OUT_00597,11.53472377447619,63.23433171,242.229199264,21
597,OUT_00598,10.606397958523809,47.27947671,222.734357129,21
598,OUT_00599,12.132784774625,62.78256753,291.186834591,24
599,OUT_00600,61.92266827625424,467.5052087,7306.874856598,118
600,OUT_00601,29.63707978630645,189.2975405,1837.498946751,62
601,OUT_00602,16.72972934763889,84.2124845,602.270256515,36
602,OUT_00603,55.90596909494949,346.8953137,5534.6909404,99
603,OUT_00604,20.68110293350769,170.3939923,1344.271690678,65
604,OUT_00605,17.67906120547059,84.10702253,300.544040493,17
605,OUT_00606,68.5600095084536,445.2034603,6650.32092232,97
606,OUT_00607,59.97248936803738,451.2872597,6417.05636238,107
607,OUT_00608,30.761939327763635,207.0842221,1691.906663027,55
608,OUT_00609,22.471805869022223,137.4755678,1011.231264106,45
609,OUT_00610,70.79170622682354,519.4957684,7220.754035136,102
610,OUT_00611,16.391512418848485,91.39716539,540.919909822,33
611,OUT_00612,18.05717778626923,94.30922611,469.486622443,26
612,OUT_00613,17.7616265691,85.22370257,355.232531382,20
613,OUT_00614,62.80829308748515,519.7171664,6343.637601836,101
614,OUT_00615,12.010039760722222,64.98232379,216.180715693,18
615,OUT_00616,34.6752913042,203.1662802,1733.76456521,50
616,OUT_00617,25.194087661615388,125.4026917,1310.092558404,52
617,OUT_00618,17.38893168507143,42.19450515,1217.225217955,70
618,OUT_00619,112.72172739611466,678.3511821,17697.31120119,157
619,OUT_00620,23.973406798551018,165.8561987,1174.696933129,49
620,OUT_00621,27.41059934715,195.034242,1644.635960829,60
621,OUT_00622,12.24554534105,59.20117216,244.910906821,20
622,OUT_00623,14.594563470833334,88.72872363,350.2695233,24
623,OUT_00624,34.69641000266667,178.493177,1665.427680128,48
624,OUT_00625,28.211060690203126,172.142557,1805.507884173,64
625,OUT_00626,67.41670403724139,475.1891998,7820.33766832,116
626,OUT_00627,16.08652669987805,75.60555895,659.547594695,41
627,OUT_00628,14.312988549249999,93.90724647,286.259770985,20
628,OUT_00629,27.078278622344264,131.009299,1651.774995963,61
629,OUT_00630,9.616904505818182,61.57563354,211.57189912799998,22
630,OUT_00631,9.44963540425,26.95619126,151.194166468,16
631,OUT_00632,16.162224772764706,90.87742335,274.757821137,17
632,OUT_00633,74.98365988526126,465.133482,8323.186247264,111
633,OUT_00634,23.18998791457143,131.9791145,1298.639323216,56
634,OUT_00635,24.583575822806452,151.3028621,1524.181701014,62
635,OUT_00636,22.255206250325582,119.4527317,956.973868764,43
636,OUT_00637,24.879482906226418,191.5980563,1318.61259403,53
637,OUT_00638,38.6155365715,172.3976707,1930.776828575,50
638,OUT_00639,76.75410293820225,493.6713118,6831.1151615,89
639,OUT_00640,28.058334611155175,181.1857419,1627.383407447,58
640,OUT_00641,10.055404957777776,54.95536866,271.49593386,27
641,OUT_00642,27.68775262701961,191.6800218,1412.075383978,51
642,OUT_00643,22.456513378862745,134.063518,1145.282182322,51
643,OUT_00644,34.0907222802807,194.0040576,1943.171169976,57
644,OUT_00645,25.576876997325584,132.5444946,1099.805710885,43
645,OUT_00646,11.412455514633333,60.85106522,342.373665439,30
646,OUT_00647,8.82704980190909,59.17553864,194.195095642,22
647,OUT_00648,31.676122206049182,204.3810379,1932.243454569,61
648,OUT_00649,70.77121552861607,450.639123,7926.376139205,112
649,OUT_00650,21.81325431048052,123.5880731,1679.620581907,77
650,OUT_00651,10.752738869666667,51.21962297,193.549299654,18
651,OUT_00652,20.853481305378377,109.2613351,771.578808299,37
652,OUT_00653,6.622428896222222,17.8731734,119.203720132,18
653,OUT_00654,12.444473644434783,70.08916031,286.222893822,23
654,OUT_00655,10.716734692304348,60.74085134,246.484897923,23
655,OUT_00656,25.543340263877194,137.3000867,1455.970395041,57
656,OUT_00657,13.071999989258066,75.78369006,405.231999667,31
657,OUT_00658,31.324191353014086,180.3540314,2224.017586064,71
658,OUT_00659,13.22040311823077,78.79141794,343.730481074,26
659,OUT_00660,64.82292715538793,462.4239334,7519.459550025,116
660,OUT_00661,20.36701341313889,143.3478385,1466.424965746,72
661,OUT_00662,27.358287744814813,126.2540618,1477.34753822,54
662,OUT_00663,30.922288579257575,212.0247229,2040.871046231,66
663,OUT_00664,11.973532615095237,59.97183137,251.444184917,21
664,OUT_00665,11.555903351266666,95.65013649,346.677100538,30
665,OUT_00666,75.14101193382089,457.1513711,10068.895599132,134
666,OUT_00667,36.24218687783721,179.2404271,1558.414035747,43
667,OUT_00668,8.098570877555556,18.41660642,218.661413694,27
668,OUT_00669,14.583044101727273,63.85597042,320.826970238,22
669,OUT_00670,27.064345157017545,181.8133156,1542.66767395,57
670,OUT_00671,24.420695035439998,177.7811218,1221.034751772,50
671,OUT_00672,9.781467817833333,65.47618453,352.132841442,36
672,OUT_00673,22.386463794328765,130.3715139,1634.211856986,73
673,OUT_00674,67.55059560188235,434.8306395,5741.80062616,85
674,OUT_00675,13.357359650428572,66.31668818,280.504552659,21
675,OUT_00676,11.5449787485,51.31991465,253.989532467,22
676,OUT_00677,37.974478962102566,233.0001533,2962.009359044,78
677,OUT_00678,17.074490582076923,91.08071801,443.936755134,26
678,OUT_00679,15.003729448,100.6492919,435.108153992,29
679,OUT_00680,23.677756397541668,118.7324903,1136.532307082,48
680,OUT_00681,12.321385427529412,77.29594192,418.927104536,34
681,OUT_00682,15.85616342975,73.74851678,253.698614876,16
682,OUT_00683,26.487006295135593,190.1300541,1562.733371413,59
683,OUT_00684,133.42764256482758,1032.627997,19347.0081719,145
684,OUT_00685,12.473371645037037,56.03944318,336.781034416,27
685,OUT_00686,72.41903555542373,487.0454759,8545.44619554,118
686,OUT_00687,65.86096614436508,501.3200586,8298.48173419,126
687,OUT_00688,14.721583386,70.42828839,338.596417878,23
688,OUT_00689,130.06283468487013,906.9763768,20029.67654147,154
689,OUT_00690,15.219507472608697,63.58862872,350.04867187,23
690,OUT_00691,124.46841543153846,834.5737829,16180.8940061,130
691,OUT_00692,11.222041892545455,89.58404781,246.884921636,22
692,OUT_00693,25.100028979875,139.2755477,1606.401854712,64
693,OUT_00694,68.91389464807317,483.2856158,8476.409041713,123
694,OUT_00695,12.988004620310345,59.86798067,376.652133989,29
695,OUT_00696,11.749423482100001,52.02595418,234.988469642,20
696,OUT_00697,18.739916889540982,135.9450083,1143.134930262,61
697,OUT_00698,63.11942284291589,400.5629089,6753.778244192,107
698,OUT_00699,58.71702159931776,427.3808736,6282.721311127,107
699,OUT_00700,17.115925368,93.38405894,342.31850736,20
700,OUT_00701,17.811646806181816,75.05453132,195.928114868,11
701,OUT_00702,12.797148617233335,61.24378713,383.914458517,30
702,OUT_00703,24.527542043066664,120.3967028,1103.739391938,45
703,OUT_00704,26.287954272471698,174.0590154,1393.261576441,53
704,OUT_00705,10.409620913875,64.02661955,249.830901933,24
705,OUT_00706,34.49517451683721,137.7549355,1483.292504224,43
706,OUT_00707,14.324183366727272,58.22650458,315.132034068,22
707,OUT_00708,8.163616239625,18.83843475,130.617859834,16
708,OUT_00709,16.452570474708335,63.03675737,394.861691393,24
709,OUT_00710,24.011607709145835,129.5074568,1152.557170039,48
710,OUT_00711,16.31358111335484,91.86566508,505.721014514,31
711,OUT_00712,56.47615160177778,314.1824692,6099.424372992,108
712,OUT_00713,16.384537795545455,61.68912983,360.459831502,22
713,OUT_00714,10.853715730666668,62.81476829,195.366883152,18
714,OUT_00715,30.692557702730767,195.9224612,1596.0130005419999,52
715,OUT_00716,8.027113063681819,53.26963477,176.59648740100002,22
716,OUT_00717,67.42275456089565,480.9560562,7753.616774503,115
717,OUT_00718,16.869160144000002,83.58872327,320.514042736,19
718,OUT_00719,13.434922041166667,61.96076579,403.047661235,30
719,OUT_00720,60.4787628235625,333.4469582,5805.961231062,96
720,OUT_00721,17.597988671916667,92.31496319,422.351728126,24
721,OUT_00722,28.330732728695654,155.440978,1303.21370552,46
722,OUT_00723,17.605942432035715,93.93136755,492.966388097,28
723,OUT_00724,15.260645811409091,96.65866781,335.734207851,22
724,OUT_00725,10.140176615277777,56.2608355,182.523179075,18
725,OUT_00726,74.22472133628334,453.1270543,8906.966560354,120
